,A375,A549,A673,HCT116,HS 578T,HT29,LNCAP,LOVO,MCF7,PC-3,RKO,SK-MEL-28,SW-620,VCAP
5982,-0.09180456,-0.237899801,-0.325371924,0.292959275,0.079765043,-0.129195904,0.106593959,0.280635208,-0.097543372,-0.089403806,0.486288708,-0.068617255,-0.269602597,-0.07752404
26520,-0.284328898,-0.415104078,-0.6274956,-0.026639538,-0.227909595,-0.275594985,-0.186232316,0.045137572,-0.295704297,-0.611723884,-1.218798731,-0.228956125,-0.05126421,-0.173716191
4998,0.156631218,0.138828117,0.269486824,-0.215395067,-0.258992604,0.11400771,-0.168390318,0.131649207,0.08310468,0.216596614,-0.769040746,-0.071096617,-0.425712079,-0.156053888
10038,-0.256681704,-0.138040801,-0.381510322,0.262570661,0.225069592,-0.182182597,0.195516172,-0.447796851,-0.159279472,-0.23495306,0.204477117,0.597027434,0.292646946,-0.091853644
60493,0.182315516,0.150632527,0.390943599,0.413235665,0.412412595,-0.01542483,-0.067130885,0.524835028,0.329277958,-0.011757944,-0.486020726,-0.00549333,0.126958492,-0.15476599
51495,-0.154501618,-0.288480189,-0.79339644,-0.309531654,0.122932489,-0.029768918,-0.154992385,0.067646176,-0.19735607,-0.074587924,-0.791882789,-0.449089737,-0.193757954,-0.373404041
4482,0.256390436,0.158463561,0.099094676,0.662351889,0.334247002,0.110873877,0.115519046,0.468220593,0.235654046,0.273831166,-0.517627818,0.15188379,-0.203756992,0.25166953
23224,0.139813383,0.31005864,-0.164851929,0.394676179,-0.077012125,0.099907146,0.155284152,0.127734117,0.249396536,0.255191347,0.764660837,0.126898611,0.188809531,0.175468511
9690,0.17942075,0.209215368,-0.467355468,0.30855705,0.259097334,-0.154178561,0.102223058,0.5077627,-0.252742797,-0.09010673,0.533434534,0.522300352,-0.342815861,-0.397628211
80212,0.064178618,0.145768354,-0.132569931,-0.035112457,-0.138508661,-0.067860284,0.070496842,-0.185904378,0.073492913,0.081850238,-0.210490339,-0.008524399,0.389236962,0.125850096
2920,-0.104636282,0.112161592,0.109774645,1.017896239,-0.40483554,-0.030422281,-0.574114952,-0.130784037,-0.034712093,-0.181138756,0.157433059,0.804952692,0.063496965,0.239869262
29928,0.106559721,0.135456979,-0.15267866,0.01783857,-0.17024844,0.10184051,-0.239452438,0.31053655,0.157483574,0.16486776,0.750358834,0.534640799,0.374594808,0.274419635
22809,0.050099132,-0.470897617,0.050281087,-0.432339309,-0.431052183,-0.252417174,-0.227480905,-0.150438153,-0.129962109,0.014594787,0.581910543,0.502918181,-0.73207136,-0.13953587
50814,0.118162534,-0.305117626,0.291591441,0.207254808,0.0388537,-0.214596822,0.029562451,-0.152518538,0.018518345,-0.060324453,0.27776382,0.314402178,0.620943126,0.049057641
55256,-0.31969288,-0.110020106,-0.184227678,0.274480964,-0.32853092,-0.321247388,0.230490429,0.314928471,-0.158517015,-0.562114437,-0.185626699,0.329883127,-0.452868771,-0.171790038
56997,0.066996388,0.107696846,-0.159187404,0.836588812,0.238507898,0.252287321,0.164257276,0.133503633,0.031062207,0.177654198,0.428628804,0.434158879,0.518026317,0.418241775
81544,0.303185083,0.137716111,-0.025202056,-0.258006433,0.201507287,0.144974991,-0.064068802,0.628690943,0.062193781,0.274660257,0.863418331,0.989142153,0.647612551,0.15623925
6894,-0.191851391,0.112230803,-0.41406677,0.428526646,-0.063343235,-0.197124691,-0.293053463,-0.197443562,-0.081713383,0.203132034,0.26777848,0.087791944,-0.403788593,-0.280336434
64080,0.268980034,0.164313363,-0.388602389,0.323465785,-0.060856544,0.272873786,-0.369721173,0.126639984,-0.030413986,0.122459671,0.167940712,0.447056422,0.181273374,0.432838525
55818,-0.152306045,-0.472149167,-0.376953994,-1.11921349,-0.090572401,0.037556281,-0.125757151,-1.031518859,-0.108835795,-0.170754301,0.063256234,-0.45570347,-0.523468811,-0.501011812
637,0.140425444,0.014682598,0.418986773,-0.382202228,0.198136726,-0.072931365,0.12069065,-0.335686107,-0.002794824,0.001762986,-0.979720593,-0.277574213,-0.211521439,-0.05107329
22823,0.046285208,0.0505676,0.232026977,-0.13830141,0.077775543,0.061284025,-0.046871078,0.23468912,0.051070701,-0.344441059,-0.514289289,0.319373804,0.424681181,0.202070428
3122,-0.301375167,0.245069954,0.397512416,-0.254434845,0.117886261,0.275196155,0.219672386,0.254853725,0.2450001,0.367246242,-0.407172207,-0.091115776,-0.298743553,0.114906623
5287,-0.109835723,-0.446968217,0.180809152,-0.047767854,0.076922281,-0.16550766,0.03729804,0.273311465,-0.137683852,-0.237820083,-0.119736745,0.247690799,0.030457617,-0.403818584
91137,-0.202035003,0.195987289,-0.023556557,0.570620852,-0.482228931,-0.049909274,-0.224382108,0.555938744,0.171426845,-0.069237175,0.589414331,0.168422108,0.401420606,0.174820609
23097,0.133520326,0.261715563,-0.344589094,0.384589505,0.073670256,0.176912834,-0.034433342,0.355590346,0.130849221,0.252636819,-0.095490234,0.136523777,-0.207405177,-0.369723331
9851,0.154977199,0.293507574,0.415594045,-0.366361772,0.115509482,0.215085605,0.057413974,-0.17136113,0.1807594,0.338303041,-0.370095938,-0.32481128,-0.294047379,0.160658592
23522,0.298602348,0.401772918,0.394360965,0.087210182,0.475375696,0.217617675,0.218274893,0.634937869,0.181544716,-0.048217009,-0.123024825,-0.238684046,-0.00568709,0.204649779
1123,0.25183323,0.323993783,0.477974298,-0.302800265,0.082255747,0.22794817,0.169219002,-0.379379716,-0.040197844,0.302521986,-0.593266377,-0.442520867,-0.458861711,-0.128394328
5603,0.102434781,0.263679255,0.489570362,0.510650434,-0.216764707,-0.285183657,-0.30426999,0.178539758,0.03648007,0.184173489,-0.078523164,-0.053227172,0.123281928,0.25249812
51569,-0.135406876,-0.148065136,-0.620704298,-0.337272625,0.057319136,-0.105826108,-0.041956591,0.354315503,-0.221059744,-0.106166651,0.345031874,0.487636102,-0.516607558,0.05261083
2769,0.17162945,0.218103363,0.156614121,-0.441991457,0.150966814,0.160470094,0.093536359,0.187077176,0.180750037,0.353591203,-0.293402469,-0.414358519,-0.098553991,0.092161132
55699,-0.212382113,-0.208619954,-0.049839124,0.723752963,-0.178549521,-0.291220852,-0.370198277,0.122859858,-0.096737257,-0.24470781,-0.576023404,-0.26425223,-0.671478573,-0.171265702
2624,0.262618411,0.300552592,0.020197563,0.36179879,0.351634687,0.159000578,-0.025242006,0.347496727,0.332876961,0.227333717,-0.566805238,0.185339565,0.446116654,-0.353209487
5900,-0.025221313,0.179108674,-1.290069175,-0.095855087,0.219814566,0.088437265,0.34848576,0.084938953,-0.157405558,0.224023646,-0.130837413,-0.412268003,0.401094732,-0.187294132
8204,-0.020411459,-0.259643233,-0.143573172,0.138655885,0.521471701,-0.114998466,0.114391638,-0.103562659,-0.161200751,-0.344225363,0.220361741,0.095260964,-0.240704814,-0.228150206
9133,-0.118811831,-0.004911034,0.486856001,0.553477282,0.232515039,-0.1251499,0.276624518,0.076842453,-0.146992993,-0.334235213,0.47246554,-0.297097961,-0.50376492,-0.087139548
10921,-0.176668044,0.051503747,0.551665797,0.087682999,-0.431594898,-0.168158029,-0.415207448,0.189452868,0.052533591,-0.008050515,0.265636983,0.525139823,0.06983206,0.18697546
6304,0.364815294,0.345034888,0.404418208,-0.20084054,0.112059683,0.42519887,0.063169656,0.334858119,0.413845169,0.382478653,0.186374382,1.380813482,0.420821487,0.183837498
51742,-0.118518814,-0.276450815,-0.179058447,0.076563955,0.264469988,-0.115661421,-0.243053619,1.012503585,-0.102276958,0.290091512,0.637985205,0.284136714,0.079941517,-0.23251107
2954,0.061359721,-0.252818979,0.335063899,0.21316805,-0.357225013,0.051943738,-0.105711623,0.469526744,-0.323912687,-0.112859752,-0.052368725,0.235386849,-0.080440127,-0.04975639
27244,0.128272611,0.257853502,0.357336627,0.172233628,0.077087494,0.125659977,-0.104777424,0.376794852,0.167462919,0.205433222,0.016601762,0.933941615,0.277935488,-0.301492253
23013,0.117914025,0.379341877,-0.213691251,0.134041437,-0.036810915,-0.271033351,-0.043151913,-1.166485145,0.054303521,0.2109448,0.584309221,0.077585587,-0.05570428,-0.251773519
5211,0.202672267,0.042225818,0.160008731,0.006935035,0.212274308,0.131460206,0.250039559,0.266011939,-0.005759974,0.033747203,0.738236303,0.35953975,0.913491605,0.243308606
8050,-0.038805897,-0.066667569,-0.234474998,0.036976509,-0.205991216,-0.082858694,-0.104530419,0.448236523,0.000219286,-0.119610461,-0.122287863,0.012709368,-0.008937382,-0.148193227
79961,0.358444159,0.232878528,0.756363847,0.285805291,0.242374226,-0.21960801,0.220347387,0.838296182,-0.219424502,0.315468642,-0.623859469,0.503043577,0.465134779,0.320242873
2017,0.01845294,-0.163325066,-0.287691298,0.196817156,-0.111133475,0.059545891,-0.162451236,0.379681396,0.02672785,-0.052744195,-0.070840756,-0.292010321,-0.023801933,0.151356645
55148,0.222538649,0.245962631,-0.299792797,0.673619534,-0.023420823,0.183451698,-0.215567593,1.203720328,-0.028372341,0.198467139,0.216077444,0.781813071,0.733634089,-0.079336643
2886,0.05535908,-0.17431715,0.407610992,-0.512453289,-0.144088782,0.025687422,-0.054983941,-0.325486124,-0.129475325,0.00399137,-1.328678317,-0.813310642,-0.661232937,-0.319289747
960,-0.148274808,-0.262252758,0.230265206,0.024602887,-0.31960241,-0.235585054,0.012941609,-0.205322093,-0.076576827,-0.033220461,-1.264290359,-1.385975347,-0.665816297,-0.340016117
10451,0.184160957,0.355857822,-0.073036031,0.923651614,-0.021861094,0.166129503,-0.164860872,0.66781817,0.268522529,0.356255301,0.068075602,0.898628181,0.412032042,0.221437538
57406,0.070581721,0.249913967,-0.223751713,-0.110319904,-0.079185257,0.076585627,-0.217498037,-0.40965864,0.157659158,0.199962961,-0.034365365,-0.140794743,0.364826447,0.035931479
9261,0.1114618,0.007359121,-0.353952168,0.318734579,0.297271088,0.105345387,0.190890808,0.315897325,-0.001919539,0.101288246,0.504911014,-0.30483583,-0.126216493,0.058276634
51719,-0.090849621,0.085803555,-0.014834062,0.206061625,-0.261225194,-0.077034457,-0.352968048,-0.021825018,0.082045024,-0.153526143,0.985336021,1.151357633,0.227516943,-0.011941998
7074,0.19177456,0.224666733,-0.099248063,0.528487335,-0.027696995,0.070704234,-0.349354313,1.212839101,0.285347985,0.083603553,-0.266547562,0.677542125,0.272045519,0.046905965
10059,-0.109890689,-0.172868376,0.011833104,0.228860808,0.189982333,-0.010268437,0.22853785,0.20546411,-0.207256328,-0.187214846,0.385634662,-0.014594738,-0.600131779,-0.216270005
51071,-0.070672597,-0.304025948,-0.739204078,-0.166544365,0.057515806,-0.071977893,0.107218964,-0.181010839,-0.126565965,-0.121326516,-0.29142035,0.247125622,0.130474198,0.196457868
5796,0.093555331,0.053610401,0.47445119,-0.446940758,-0.004229267,-0.210515969,0.056122341,-1.854351206,-0.213238116,-0.011098461,-0.981067589,-0.606499499,-0.537361747,-0.230432704
55008,0.216432413,0.246961952,0.378437815,0.130706973,0.0234032,0.158579001,-0.323600096,0.45588181,0.272250768,0.327856164,0.375994147,0.603188203,0.272185646,0.210050769
8569,0.129856059,0.05348354,0.15786378,-0.363041774,0.022403314,0.105379047,-0.005966731,-0.453183472,-0.084176864,0.08352862,-0.515314522,-0.727237772,-0.361026233,-0.1151841
23597,-0.354712336,-0.469861611,-0.490017883,0.113694485,-0.520874686,0.02641429,-0.139826265,-0.276899802,-0.306218496,-0.629826495,0.54991574,0.919527908,0.435949665,-0.172235937
8869,0.192708746,0.290039789,0.147734722,-0.27323323,0.157193309,0.144356377,-0.200504334,0.804030571,0.113620793,0.275490214,-0.284808872,0.704880516,-0.155736615,0.234468579
8727,0.108267332,0.300319495,0.043651808,0.496044266,0.049256974,0.032396215,-0.084378413,0.428314107,0.227871332,0.063265156,1.189431249,-0.526821364,0.102675726,0.02091086
63874,0.056660683,0.179355306,-0.403450054,0.139215679,-0.056147574,0.02560773,-0.268755352,1.141851683,0.107638168,0.145307823,-0.153413744,-0.199996273,-0.092766579,0.090714643
8821,0.012457782,0.301624577,-0.075244035,-0.245924413,-0.002646404,0.137235743,-0.103983785,1.010556533,0.234016533,0.126526293,-0.442596936,-0.626104692,0.069166848,0.269951614
57178,0.189223519,0.2940808,0.712139999,-0.364982875,0.037998666,0.154897129,-0.078107724,-0.21058295,0.279465879,0.231964612,-0.482914041,-0.005850086,-0.137318441,0.132378635
5468,0.001224548,0.119699334,-0.105985862,0.622236736,0.05335452,0.100220088,-0.072003909,0.417230033,0.014377022,-0.084848231,-0.352622726,-0.143858754,0.172688546,-0.02799739
10557,0.086042021,0.156017328,0.171921525,0.423760139,0.165688168,-0.159359247,-0.037234718,0.551795966,0.247170077,0.145672075,-0.277039916,1.03112415,0.450636112,0.311150884
831,-0.154327681,-0.331032201,-0.053460512,-0.652919704,0.113535307,-0.11558429,0.041625665,0.156936465,-0.226538386,-0.115090407,-0.893264571,-1.254587293,-0.638664274,-0.297333629
9531,-0.063274021,-0.189641171,-0.221582264,0.275376667,0.058659654,0.075186044,0.21278487,-0.35466531,-0.077015913,-0.116962834,0.128538238,0.207061436,-0.225035956,0.195686407
2767,0.217812448,0.191253448,-0.241275179,0.158731145,0.402913934,0.166962402,0.033828039,0.403452767,0.176113808,0.146789733,0.550143459,0.580053878,0.380867723,0.207187263
1861,0.113335505,-0.201407491,0.402531508,0.004486154,0.265368002,-0.00207574,0.001718138,-0.449964239,-0.107129707,0.102393118,-0.24937941,-0.297887136,0.193774592,-0.191890734
10165,0.196127481,0.129548027,-0.151928749,1.099093264,0.428570645,-0.03087037,0.285903163,0.372314575,-0.036093962,0.204623716,0.568169402,0.260129365,0.359309474,-0.118018273
7106,-0.251241538,-0.444452741,0.069755611,0.056168643,-0.4691634,-0.06352185,-0.326676264,0.367572454,-0.386978001,-0.310592332,0.744530787,0.580847215,0.042395884,0.021733294
2908,0.096082127,0.236673075,-0.042437043,0.547756377,-0.031136565,0.064422598,-0.058608432,0.19108199,0.237328415,0.228260358,-0.547374392,-0.330667688,-0.174257133,0.202730175
57761,-0.178252354,-0.334923674,0.196219938,-0.677896241,-0.417551577,-0.130869624,-0.173762372,-0.96264359,-0.218369552,-0.141446484,-0.733158508,-0.533427309,-0.882792027,-0.45410721
23338,0.002461336,0.083472388,0.224412298,0.529741178,-0.155863387,-0.048291379,-0.103178842,0.428292264,0.10581659,0.1648729,0.841457597,1.303826748,0.513267483,0.29399306
7852,0.111952181,0.161519891,-0.331793585,-0.176426392,0.06593538,0.06787309,0.050153831,-0.433069025,0.152055739,0.320666567,-0.6160729,-0.716441515,-0.125061164,0.041866641
55033,0.096187638,0.169670004,-0.235054819,-0.327497152,0.245767495,0.137535941,-0.088204219,-0.295056322,0.198278285,-0.151053335,0.395002491,0.221597959,0.345364148,0.235364808
57019,-0.259563777,-0.15589959,0.370634758,0.527001959,-0.184101638,-0.247135216,-0.20975092,0.20789201,0.017976215,-0.091015997,0.867706326,1.080737855,-0.15420961,0.000240178
91949,-0.050993257,-0.146895448,-0.010167424,-0.321437775,0.051671619,-0.070785865,-0.377734276,0.161926465,-0.214420637,0.034543247,-0.520242352,-0.059321013,-0.178338463,-0.233188381
84617,-0.24151136,-0.327676481,0.133851384,0.617452586,-0.043775861,0.210790829,0.035715677,-0.107681929,-0.190629362,-0.352464373,-0.819095567,0.585815687,-0.443463816,-0.328725072
25,0.200289525,0.238298439,-1.022546673,0.395096877,0.240068744,0.164360435,0.428383581,0.559650212,-0.007048582,0.497001517,0.245510202,-0.568125106,-0.137310082,-0.283675484
899,0.037065575,0.148255744,0.206524347,0.448346418,-0.065254379,0.015609194,-0.087896874,0.42148453,0.105221716,0.198129833,0.394881837,1.063254846,0.503764421,0.290282965
3303,0.049340838,-0.092013806,-0.04169708,-0.228507907,-0.035851853,-0.152833758,0.355059642,-0.0155533,-0.244716068,-0.42088555,0.446751318,0.022079966,-0.251063837,0.254970212
79850,0.074725577,-0.247198568,-0.217386695,0.172942591,0.023294318,0.261656259,0.298016893,0.240009515,-0.051911154,-0.109260404,0.638077224,0.438939209,-0.426744335,-0.12833203
51466,0.23623618,0.315765084,-0.213863675,0.503493829,-0.017454257,0.088497321,-0.282295511,0.022501723,0.038374453,0.254148656,-0.273521978,0.374949849,0.095580276,0.018407421
2852,0.234700625,0.22044987,0.686911117,-0.45086378,-0.118073962,0.28080788,-0.137470755,-0.571086048,0.385023331,0.38962039,-0.636474332,-0.507252094,0.123756625,0.129495352
55837,0.104624847,0.302910881,-0.243868511,-0.513015507,0.194555745,0.137393406,0.324426703,-0.069670524,0.200055481,0.10511418,-0.843381453,0.031632002,0.008503559,0.244087087
2131,-0.025226531,-0.194618852,-0.180846834,-0.694358931,-0.270114937,0.028905393,0.235535269,-0.699349345,-0.069836821,0.026871434,-0.378556613,-0.855174518,-0.75521627,-0.41173941
5427,0.10473739,0.412703202,0.20885983,0.30381218,0.234122222,0.136155062,0.251771995,0.844883432,0.351559263,0.265475311,0.523354449,1.871390282,0.591576765,0.481589318
5331,0.21659616,0.136678549,0.792775114,0.413125582,-0.222654684,0.101184235,-0.265864142,0.320960128,0.158090613,0.211172107,0.331764355,3.061660036,0.343008138,-0.208002192
25966,0.119637848,0.324165213,0.098480136,0.603778624,0.096544148,0.212404425,0.021221318,-0.138748315,0.247582104,0.114838321,-0.14107815,0.419496125,0.664651035,0.198937273
55608,0.068448071,0.186805491,-0.203311453,0.203636085,0.030748894,0.088635324,-0.105197674,-0.0711314,0.106830773,0.10680655,1.634765765,-0.158364263,-0.315133243,-0.440107473
1662,0.120246066,0.14338541,-0.277017861,0.545840705,-0.121332035,-0.187801686,-0.239929691,0.12494848,0.087614535,-0.210681592,0.130622803,0.430087316,0.166949342,-0.037494389
9702,0.147795032,0.156924492,0.489964465,-0.468215171,0.265791453,-0.049545565,0.000677387,0.036827963,0.13903704,-0.135034407,-0.779714855,-0.437146456,-0.813943915,-0.318995013
11031,0.177057738,0.245141691,0.629227305,-0.301013696,-0.109646393,0.125894039,-0.344123789,-0.139596579,0.165947059,0.285083891,-0.806820581,-0.046760942,-0.353758764,0.039422475
10057,0.069203524,0.271748352,0.372075928,0.487785741,0.092226467,0.194718608,-0.299668053,0.370378897,0.25629494,0.241679516,0.143695048,0.31378005,0.458515995,0.105861745
5985,0.120226906,0.231960775,0.087407112,-0.022662778,0.351427021,0.139754638,0.158840825,0.885463621,-0.1427422,-0.124945625,-0.371062611,0.211013263,-0.08620055,-0.107987729
3280,0.149568578,0.305837859,0.256627975,-0.243589988,-0.194373845,0.150128034,-0.307764688,0.389619167,0.161997759,0.169045974,-0.304865686,0.152666237,0.630903055,0.134912753
55958,0.126701087,0.224986825,0.352095749,-0.297087195,0.113914634,0.173193309,-0.029666491,0.287873642,0.233773507,0.468758682,-0.642553777,0.80767135,0.132976481,0.16703386
51465,0.196805923,0.126370429,0.01183907,-0.383397467,-0.240404498,0.091297773,-0.199943979,-0.04986718,0.035520285,0.245214659,-0.350946927,-0.083232684,-0.187853152,-0.166692138
2542,0.155189588,0.158523742,0.072860399,0.665268463,0.317637718,0.208276552,0.348501897,0.459060572,-0.14262462,0.099448793,0.510078241,0.876549084,0.289023638,0.297282369
5347,-0.193175231,-0.1625297,0.320009819,0.632728736,0.268877094,-0.206647133,0.063380952,0.418689505,-0.058205537,0.175316977,0.809502696,1.236212571,0.727165913,0.092655399
10641,-0.245486137,0.192084072,0.383846746,-0.378632346,0.241199048,0.209780784,0.262187568,0.342951381,-0.155940615,0.076012459,-0.428205471,0.182724772,-0.218923439,-0.004525355
11137,-0.217234588,-0.276325725,-0.082260654,0.654205871,0.344555252,-0.205006641,0.203188021,-1.870537524,-0.206783276,-0.263836691,-0.482221175,0.658516616,-0.234468731,-0.091530956
9842,0.168481162,-0.182922992,0.801169943,-0.810343272,0.034124323,-0.137264865,0.182455159,-0.220133366,-0.098006503,0.068471505,-0.26836863,-0.486199527,-0.644491909,-0.137428439
10493,-0.399354602,-0.488746068,0.104225722,0.156043546,-0.475554333,-0.154934748,-0.297573201,0.374834616,-0.482288231,-0.416414646,0.432331,-0.318195037,0.325525861,0.113460152
10112,-0.112067127,-0.037099115,-0.202409785,0.507377994,-0.215040225,-0.216514945,-0.154341546,-0.342560211,-0.00826001,0.057198447,1.088468662,0.698703079,0.500488887,-0.062514831
1001,0.333644376,0.331157903,0.095006368,0.509117011,0.153484047,0.239462673,-0.01773832,0.213476,-0.159355325,-0.228963011,-0.352868783,1.059934595,-0.165858571,0.126884338
23635,0.241914543,0.242217149,0.535963077,-0.352977479,0.366890393,0.262066833,0.321609324,0.299020887,0.268583732,0.329734912,-0.604480767,-0.565175223,-0.091157377,0.070472532
29916,0.126293917,0.01828621,-0.132027214,0.689076668,0.145589003,0.102763317,-0.128720176,0.495971967,0.227076199,0.139875367,0.581629005,1.014601971,0.607636406,0.207344716
2810,0.110246639,0.017199959,0.60839133,-0.323175217,0.056969683,0.029403071,-0.01230459,0.082799507,-0.107732958,-0.274727446,0.428002523,-0.183770555,-0.043294388,0.343393095
5993,-0.310550368,0.126851778,-1.401348644,0.29404983,0.014190769,0.13989353,-0.079769609,0.596367132,-0.169956528,0.176078849,0.372547584,0.224000631,0.057154497,-0.256987825
11142,-0.01287774,-0.162464045,0.131027455,0.024114939,-0.290799998,0.152776398,-0.069836303,0.155227181,-0.040558251,-0.063013512,0.067598458,0.16247751,0.488613424,0.227755979
79187,-0.071851814,0.329149467,-0.014724223,-0.156914771,-0.124933609,0.214822157,-0.32348056,-0.089566261,0.181270722,0.44116604,-0.806107411,-0.05840795,0.011318876,0.04942063
51382,-0.269376204,-0.325687014,-2.376774883,0.741113665,-0.060885356,-0.32049647,-0.325064215,0.268046268,-0.45584772,-0.557660058,-0.554325352,0.139781131,-0.612602493,-0.485549404
8318,-0.143131386,-0.300392948,0.351623773,-0.298028951,-0.218683733,-0.100339766,0.027301895,-0.308659906,-0.0262716,-0.012042197,-0.457381568,0.008395279,0.202083046,0.087628568
9695,0.134803458,0.084026453,-0.249312022,-0.816538086,0.236899366,0.120654017,-0.085472414,-0.315082557,0.184848281,0.276997178,-0.428882948,0.328893657,0.149461077,0.033526174
4638,0.149674418,0.155975764,-0.130604725,-0.232139797,-0.14551527,0.088443798,0.049556941,-0.207528176,0.090775695,0.36955406,-0.003220006,-0.193416835,0.087921613,0.260591252
9712,0.200917475,0.351962678,-0.167130781,1.038749389,0.05677984,0.13415382,0.014648709,0.017835879,0.367514428,0.179583637,0.826063558,1.018908943,0.073175792,0.254534273
64943,-0.0582848,-0.052996694,-1.272370188,-0.078054723,0.064961063,-0.104812134,0.078506575,-0.212793137,-0.139608403,-0.313584076,0.352353877,-0.182699782,-0.114328451,-0.398243652
9738,0.130522529,0.342933479,-0.957400354,0.988160463,0.127113485,0.15473861,-0.050429939,1.253778583,0.315435988,0.304163922,0.294237915,0.365090765,0.412435511,0.398951526
6793,0.12310573,0.139570479,0.342334374,-0.582809068,0.128764401,0.066438726,0.134948179,-0.47240624,0.11257717,0.107845415,0.807574782,0.136703279,-0.06114841,0.165013723
7358,0.138812494,-0.314381985,-0.220164604,-0.517160439,-0.423650889,-0.449906776,-0.280352254,-0.494630537,-0.367294261,-0.211730693,0.598021993,-0.087541234,-0.0494277,-0.348810581
58472,0.266266706,0.131594335,0.315372994,0.207491893,-0.125205215,0.2316297,-0.04322117,0.083892093,0.055331336,0.001458061,-0.150713853,0.681146288,1.305761958,0.305591098
50865,0.070956841,0.152726831,0.386767659,0.285372705,0.09541956,0.031485204,-0.046972335,0.346428332,-0.023926714,0.129433806,0.279471244,0.238649576,0.327922738,-0.236884861
2264,0.14420356,0.090185979,-0.009730449,0.083411012,-0.279289964,0.033438743,-0.205351961,0.158543714,0.206757064,0.173735126,0.544489976,0.193425448,0.256715629,0.224669092
1029,0.210952508,0.001718723,0.194381744,-0.351509347,0.20915862,-0.075084945,0.116367361,-0.442783224,-0.14104012,-0.256385173,-0.514150662,0.63263167,0.292762255,-0.029295091
23200,0.246470493,0.144761951,0.031154815,-0.772615352,0.218308769,0.115427668,0.122126767,-1.092298142,0.084604331,0.242058921,-0.220540668,-1.035103238,-0.513900413,0.009957511
51293,-0.212117012,0.03824542,0.1194859,0.400277516,-0.228834916,-0.155270888,-0.149470153,0.191400814,-0.075463967,-0.248230368,0.738098939,0.324438979,0.476603659,0.005078362
1027,-0.134972035,0.148916284,-0.158300287,0.073406169,-0.37865109,-0.111148198,-0.312083893,-0.657217069,-0.266440456,-0.198002319,0.047672188,-0.667238333,-0.134280462,-0.426976899
10962,0.121756426,0.304445399,-0.56315115,0.215632572,0.345589024,0.119197652,-0.194286522,0.457817511,0.310789925,-0.015796771,0.172314535,0.085901975,0.078484649,-0.152743951
10153,0.118737576,0.101030496,-0.021968166,0.83336144,0.039484689,0.111028421,-0.062521037,0.47683291,0.293963152,0.180368398,0.662005305,0.552053923,-0.271382001,0.223305565
2597,-0.107352549,-0.366324263,0.06161145,-1.47E-05,0.118828968,-0.06592602,0.192932797,0.069257218,-0.163697874,-0.244578252,-2.74E-05,-0.017411801,-0.252289565,-0.242977128
874,-0.068139534,-0.224090922,0.045314201,-0.107151965,0.130514749,0.209112938,0.298564073,0.150652897,0.009451558,-0.47936498,-0.045130985,0.906511072,0.164107037,-0.02252971
